Regional Economy,Statistic,Value,Unit of Measurement,Year,Sustainable Development Goal,Country Code,ADB Country Code
Kiribati,Average Annual Mean of Particulate Matter of 2.5 Microns in Diameter or Smaller (PM2.5) Concentration Levels in Urban Areas ,10.9,migrogram/m3,2016,11.6.2,KIR,KIR
Kiribati,"Material Footprint, Million Metric Tons",,,,12.2.1,KIR,KIR
Kiribati,"Material Footprint, Per Capita",,,,12.2.1,KIR,KIR
Kiribati,"Domestic Material Consumption, Million Metric Tons",0.7,,2017,12.2.2,KIR,KIR
Kiribati,"Domestic Material Consumption, Per Capita",6.3,,2017,12.2.2,KIR,KIR
Kiribati,Coverage of Protected Areas in Relation to Marine Areas,11.8,%,2018,14.5.1,KIR,KIR
Kiribati,Forest Area as a Proportion of Total Land Area,15,%,2015,15.1.1,KIR,KIR
Kiribati,Proportion of Children under 5 Years of Age Whose Births Have Been Registered with a Civil Authority,,%,,16.9.1,KIR,KIR
Kiribati,Volume of Remittances in United States Dollars as a Proportion of Total GDP,9.9,%,2017,17.3.2,KIR,KIR
Kiribati,Debt Service as a Percentage of Exports of Goods and Services,,%,,17.4.1,KIR,KIR
Kiribati,Prevalence of Undernourishment,3.1,%,2015-2017,2.1.1,KIR,KIR
Kiribati,Prevalence of Stunting among Children under 5 Years of Age,,%,,2.2.1,KIR,KIR
Kiribati,Prevalence of Malnutrition (Overweight) among Children under 5 Years of Age,,%,,2.2.2,KIR,KIR
Kiribati,Prevalence of Malnutrition (Wasting) among Children under 5 Years of Age,,%,,2.2.2,KIR,KIR
Kiribati,Maternal Mortality Ratio,90,"per 100,000 live births",2015,3.1.1,KIR,KIR
Kiribati,Under-5 Mortality Rate,55,"per 1,000 live births",2017,3.2.1,KIR,KIR
Kiribati,Neonatal Mortality Rate,23,"per 1,000 live births",2017,3.2.2,KIR,KIR
Kiribati,Tuberculosis Incidence,413,"per 100,000 population",2017,3.3.2,KIR,KIR
Kiribati,"Mortality Rate Attributed to Cardiovascular Disease, Cancer, Diabetes, or Chronic Respiratory Disease",28.4,%,2016,3.4.1,KIR,KIR
Kiribati,"Participation Rate in Organized Learning (1 year before the official primary entry age), Female",,%,,4.2.2,KIR,KIR
Kiribati,"Participation Rate in Organized Learning (1 year before the official primary entry age), Male",,%,,4.2.2,KIR,KIR
Kiribati,"Participation Rate in Organized Learning (1 year before the official primary entry age), Total",,%,,4.2.2,KIR,KIR
Kiribati,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Lower Secondary",86.7,%,2014,4.c.1,KIR,KIR
Kiribati,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Preprimary",,%,,4.c.1,KIR,KIR
Kiribati,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Primary",72.7,%,2016,4.c.1,KIR,KIR
Kiribati,"Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Upper Secondary",,%,,4.c.1,KIR,KIR
Kiribati,Proportion of Seats Held by Women in National Parliaments,6.5,%,2018,5.5.1,KIR,KIR
Kiribati,"Proportion of Population Using Safely Managed Drinking Water Services, Rural",,%,,6.1.1,KIR,KIR
Kiribati,"Proportion of Population Using Safely Managed Drinking Water Services, Total",,%,,6.1.1,KIR,KIR
Kiribati,"Proportion of Population Using Safely Managed Drinking Water Services, Urban",,%,,6.1.1,KIR,KIR
Kiribati,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Rural",,%,,6.2.1,KIR,KIR
Kiribati,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Total",,%,,6.2.1,KIR,KIR
Kiribati,"Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Urban",,%,,6.2.1,KIR,KIR
Kiribati,Proportion of Population with Access to Electricity,84.9,%,2016,7.1.1,KIR,KIR
Kiribati,Renewable Energy Share in the Total Final Energy Consumption,45.4,%,2016,7.2.1,KIR,KIR
Kiribati,Number of Automated Teller Machines (ATMs),14.3,"per 100,000 adults",2013,8.10.1,KIR,KIR
Kiribati,Number of Commercial Bank Branches,5.7,"per 100,000 adults",2013,8.10.1,KIR,KIR
Kiribati,Proportion of Adults (15 Years and Older) with an Account at a Bank or Other Financial Institution or with a Mobile-Money-Service Provider,,%,,8.10.2,KIR,KIR
Kiribati,Annual Growth Rate of Real GDP per Employed Person,,%,,8.2.1,KIR,KIR
Kiribati,"Unemployment Rate, Female",,%,,8.5.2,KIR,KIR
Kiribati,"Unemployment Rate, Male",,%,,8.5.2,KIR,KIR
Kiribati,"Unemployment Rate, Total",,%,,8.5.2,KIR,KIR
Kiribati,"CO2 Emissions, Million Metric Tons",,,,9.4.1,KIR,KIR
Kiribati,"CO2 Emissions, Per Unit of GDP (PPP)",,,,9.4.1,KIR,KIR
Kiribati,"Total Official Flows for Infrastructure, Official Development Assistance (ODA)",24.3,"disbursements, constant 2016, $ million",2017,9.a.1,KIR,KIR
Kiribati,"Total Official Flows for Infrastructure, Other Official Flows (OOF)",,"disbursements, constant 2016, $ million",,9.a.1,KIR,KIR
Kiribati,"Proportion of Population Covered by Mobile Network, 2G",45,%,2017,9.c.1,KIR,KIR
Kiribati,"Proportion of Population Covered by Mobile Network, 3G",48,%,2017,9.c.1,KIR,KIR
Kiribati,"Proportion of Population Covered by Mobile Network, LTE/WiMAX",45,%,2017,9.c.1,KIR,KIR
Kiribati,Age Dependency Ratio,64,% of working-age population,2017,,KIR,KIR
Kiribati,Annual Change in Money Supply,,%,,,KIR,KIR
Kiribati,Annual Growth Rate of Gross Domestic Product (GDP),0.3,%,2017,,KIR,KIR
Kiribati,Annual Growth Rate of Gross Domestic Product (GDP),2.3,%,2018,,KIR,KIR
Kiribati,"Annual Real Growth Rates on Valued Added, Agriculture",-0.8,%,2015,,KIR,KIR
Kiribati,"Annual Real Growth Rates on Valued Added, Industry",13.7,%,2015,,KIR,KIR
Kiribati,"Annual Real Growth Rates on Valued Added, Services",6.5,%,2015,,KIR,KIR
Kiribati,Average Annual Population Growth Rate,1.3,%,2013-2018,,KIR,KIR
Kiribati,"Central Government Finance, Expenditure",143.1,% of GDP,2018,,KIR,KIR
Kiribati,"Central Government Finance, Fiscal Balance",-20.1,% of GDP,2018,,KIR,KIR
Kiribati,"Central Government Finance, Revenue",123,% of GDP,2018,,KIR,KIR
Kiribati,Current Account Balance,13.4,% of GDP,2018,,KIR,KIR
Kiribati,"External Debt, Total Outstanding",12.3,% of GNI,2017,,KIR,KIR
Kiribati,"External Debt, Total Outstanding",43,$ million,2017,,KIR,KIR
Kiribati,Gross Domestic Investment,,% of GDP,,,KIR,KIR
Kiribati,Gross International Reserves,,$ million,,,KIR,KIR
Kiribati,Growth Rate of Merchandise Exports,23,%,2018,,KIR,KIR
Kiribati,Growth Rate of Merchandise Imports,4.9,%,2018,,KIR,KIR
Kiribati,Inflation Rate,2.1,%,2018,,KIR,KIR
Kiribati,"Per Capita Gross National Income (GNI), Atlas Method","3,010",$,2017,,KIR,KIR
Kiribati,Population Density,141,persons per km2 of surface area,2018,,KIR,KIR
Kiribati,Proportion of Population below $1.90 Purchasing Power Parity (PPP) a Day,,%,,,KIR,KIR
Kiribati,Proportion of Population Living below the National Poverty Line,,%,,,KIR,KIR
Kiribati,"Land, Surface Area",0.81,",000  km2",,,KIR,KIR
Kiribati,Total Fertility Rate,3.7,births per woman,2016,,KIR,KIR
Kiribati,Total Population,0.11,million,2018,,KIR,KIR
Kiribati,Trade Balance,-58.3,% of GDP,2018,,KIR,KIR
"Korea, Republic of","Proportion of Employed Population below $1.90 PPP a Day, Female",0,%,2018,1.1.1,KOR,KOR
"Korea, Republic of","Proportion of Employed Population below $1.90 PPP a Day, Male",0,%,2018,1.1.1,KOR,KOR
"Korea, Republic of","Proportion of Employed Population below $1.90 PPP a Day, Total",0,%,2018,1.1.1,KOR,KOR
"Korea, Republic of",Growth Rates of Household Expenditure or Income per Capita,,%,,10.1.1,KOR,KOR
"Korea, Republic of",Growth Rates of Household Expenditure or Income per Capita among the Bottom 40% of the Population,,%,,10.1.1,KOR,KOR
"Korea, Republic of",Average Annual Mean of Particulate Matter of 2.5 Microns in Diameter or Smaller (PM2.5) Concentration Levels in Urban Areas ,24.7,migrogram/m3,2016,11.6.2,KOR,KOR
"Korea, Republic of","Material Footprint, Million Metric Tons","1,456.70",,2017,12.2.1,KOR,KOR
"Korea, Republic of","Material Footprint, Per Capita",28.6,,2017,12.2.1,KOR,KOR
"Korea, Republic of","Domestic Material Consumption, Million Metric Tons",576.9,,2017,12.2.2,KOR,KOR
"Korea, Republic of","Domestic Material Consumption, Per Capita",11.3,,2017,12.2.2,KOR,KOR
"Korea, Republic of",Coverage of Protected Areas in Relation to Marine Areas,1.6,%,2018,14.5.1,KOR,KOR
"Korea, Republic of",Forest Area as a Proportion of Total Land Area,63.5,%,2015,15.1.1,KOR,KOR
"Korea, Republic of",Proportion of Children under 5 Years of Age Whose Births Have Been Registered with a Civil Authority,,%,,16.9.1,KOR,KOR
"Korea, Republic of",Volume of Remittances in United States Dollars as a Proportion of Total GDP,0.4,%,2017,17.3.2,KOR,KOR
"Korea, Republic of",Debt Service as a Percentage of Exports of Goods and Services,,%,,17.4.1,KOR,KOR
"Korea, Republic of",Prevalence of Undernourishment,<2.5,%,2015-2017,2.1.1,KOR,KOR
"Korea, Republic of",Prevalence of Stunting among Children under 5 Years of Age,,%,,2.2.1,KOR,KOR
"Korea, Republic of",Prevalence of Malnutrition (Overweight) among Children under 5 Years of Age,,%,,2.2.2,KOR,KOR
"Korea, Republic of",Prevalence of Malnutrition (Wasting) among Children under 5 Years of Age,,%,,2.2.2,KOR,KOR
"Korea, Republic of",Maternal Mortality Ratio,11,"per 100,000 live births",2015,3.1.1,KOR,KOR
"Korea, Republic of",Under-5 Mortality Rate,3,"per 1,000 live births",2017,3.2.1,KOR,KOR
"Korea, Republic of",Neonatal Mortality Rate,2,"per 1,000 live births",2017,3.2.2,KOR,KOR
"Korea, Republic of",Tuberculosis Incidence,70,"per 100,000 population",2017,3.3.2,KOR,KOR
"Korea, Republic of","Mortality Rate Attributed to Cardiovascular Disease, Cancer, Diabetes, or Chronic Respiratory Disease",7.8,%,2016,3.4.1,KOR,KOR
"Korea, Republic of","Participation Rate in Organized Learning (1 year before the official primary entry age), Female",96.1,%,2016,4.2.2,KOR,KOR
"Korea, Republic of","Participation Rate in Organized Learning (1 year before the official primary entry age), Male",96.6,%,2016,4.2.2,KOR,KOR
"Korea, Republic of","Participation Rate in Organized Learning (1 year before the official primary entry age), Total",96.4,%,2016,4.2.2,KOR,KOR
"Korea, Republic of","Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Lower Secondary",,%,,4.c.1,KOR,KOR
"Korea, Republic of","Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Preprimary",,%,,4.c.1,KOR,KOR
"Korea, Republic of","Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Primary",,%,,4.c.1,KOR,KOR
"Korea, Republic of","Proportion of Teachers Who Have Received at Least the Minimum Organized Teacher Training, Upper Secondary",,%,,4.c.1,KOR,KOR
"Korea, Republic of",Proportion of Seats Held by Women in National Parliaments,17.1,%,2018,5.5.1,KOR,KOR
"Korea, Republic of","Proportion of Population Using Safely Managed Drinking Water Services, Rural",,%,,6.1.1,KOR,KOR
"Korea, Republic of","Proportion of Population Using Safely Managed Drinking Water Services, Total",98,%,2015,6.1.1,KOR,KOR
"Korea, Republic of","Proportion of Population Using Safely Managed Drinking Water Services, Urban",,%,,6.1.1,KOR,KOR
"Korea, Republic of","Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Rural",,%,,6.2.1,KOR,KOR
"Korea, Republic of","Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Total",98.5,%,2015,6.2.1,KOR,KOR
"Korea, Republic of","Proportion of Population Using Safely Managed Sanitation Services, Including a Hand-washing Facility with Soap and Water, Urban",,%,,6.2.1,KOR,KOR
"Korea, Republic of",Proportion of Population with Access to Electricity,100,%,2016,7.1.1,KOR,KOR
"Korea, Republic of",Renewable Energy Share in the Total Final Energy Consumption,2.6,%,2016,7.2.1,KOR,KOR
"Korea, Republic of",Number of Automated Teller Machines (ATMs),271.9,"per 100,000 adults",2016,8.10.1,KOR,KOR
"Korea, Republic of",Number of Commercial Bank Branches,15.4,"per 100,000 adults",2017,8.10.1,KOR,KOR
"Korea, Republic of",Proportion of Adults (15 Years and Older) with an Account at a Bank or Other Financial Institution or with a Mobile-Money-Service Provider,94.9,%,2017,8.10.2,KOR,KOR
"Korea, Republic of",Annual Growth Rate of Real GDP per Employed Person,1.6,%,2018,8.2.1,KOR,KOR
"Korea, Republic of","Unemployment Rate, Female",3.7,%,2018,8.5.2,KOR,KOR
"Korea, Republic of","Unemployment Rate, Male",3.9,%,2018,8.5.2,KOR,KOR
"Korea, Republic of","Unemployment Rate, Total",3.8,%,2018,8.5.2,KOR,KOR
"Korea, Republic of","CO2 Emissions, Million Metric Tons",589.2,,2016,9.4.1,KOR,KOR
"Korea, Republic of","CO2 Emissions, Per Unit of GDP (PPP)",0.3,,2016,9.4.1,KOR,KOR
"Korea, Republic of","Total Official Flows for Infrastructure, Official Development Assistance (ODA)",,"disbursements, constant 2016, $ million",,9.a.1,KOR,KOR
"Korea, Republic of","Total Official Flows for Infrastructure, Other Official Flows (OOF)",,"disbursements, constant 2016, $ million",,9.a.1,KOR,KOR
"Korea, Republic of","Proportion of Population Covered by Mobile Network, 2G",99.9,%,2017,9.c.1,KOR,KOR
"Korea, Republic of","Proportion of Population Covered by Mobile Network, 3G",99.9,%,2017,9.c.1,KOR,KOR
"Korea, Republic of","Proportion of Population Covered by Mobile Network, LTE/WiMAX",99.9,%,2017,9.c.1,KOR,KOR
"Korea, Republic of",Age Dependency Ratio,38,% of working-age population,2017,,KOR,KOR
"Korea, Republic of",Annual Change in Money Supply,6.7,%,2018,,KOR,KOR
"Korea, Republic of",Annual Growth Rate of Gross Domestic Product (GDP),3.1,%,2017,,KOR,KOR
"Korea, Republic of",Annual Growth Rate of Gross Domestic Product (GDP),2.7,%,2018,,KOR,KOR
"Korea, Republic of","Annual Real Growth Rates on Valued Added, Agriculture",1.5,%,2018,,KOR,KOR
"Korea, Republic of","Annual Real Growth Rates on Valued Added, Industry",2.5,%,2018,,KOR,KOR
"Korea, Republic of","Annual Real Growth Rates on Valued Added, Services",2.8,%,2018,,KOR,KOR
"Korea, Republic of",Average Annual Population Growth Rate,0.5,%,2013-2018,,KOR,KOR
"Korea, Republic of","Central Government Finance, Expenditure",18.3,% of GDP,2018,,KOR,KOR
"Korea, Republic of","Central Government Finance, Fiscal Balance",-1.6,% of GDP,2018,,KOR,KOR
"Korea, Republic of","Central Government Finance, Revenue",18.3,% of GDP,2018,,KOR,KOR
"Korea, Republic of",Current Account Balance,4.7,% of GDP,2018,,KOR,KOR
"Korea, Republic of","External Debt, Total Outstanding",28.2,% of GNI,2017,,KOR,KOR
"Korea, Republic of","External Debt, Total Outstanding","412,028",$ million,2017,,KOR,KOR
"Korea, Republic of",Gross Domestic Investment,29.7,% of GDP,2018,,KOR,KOR
"Korea, Republic of",Gross International Reserves,"403,694",$ million,2018,,KOR,KOR
"Korea, Republic of",Growth Rate of Merchandise Exports,7.8,%,2018,,KOR,KOR
"Korea, Republic of",Growth Rate of Merchandise Imports,10,%,2018,,KOR,KOR
"Korea, Republic of",Inflation Rate,1.5,%,2018,,KOR,KOR
"Korea, Republic of","Per Capita Gross National Income (GNI), Atlas Method","28,380",$,2017,,KOR,KOR
"Korea, Republic of",Population Density,515,persons per km2 of surface area,2018,,KOR,KOR
"Korea, Republic of",Proportion of Population below $1.90 Purchasing Power Parity (PPP) a Day,0.2,%,2012,,KOR,KOR
"Korea, Republic of",Proportion of Population Living below the National Poverty Line,17.4,%,2017,,KOR,KOR
"Korea, Republic of","Land, Surface Area",100.34,",000  km2",,,KOR,KOR
"Korea, Republic of",Total Fertility Rate,1.3,births per woman,2016,,KOR,KOR
"Korea, Republic of",Total Population,51.64,million,2018,,KOR,KOR
"Korea, Republic of",Trade Balance,6.9,% of GDP,2018,,KOR,KOR
Kyrgyz Republic,"Proportion of Employed Population below $1.90 PPP a Day, Female",0.2,%,2018,1.1.1,KGZ,KGZ
Kyrgyz Republic,"Proportion of Employed Population below $1.90 PPP a Day, Male",0.4,%,2018,1.1.1,KGZ,KGZ
Kyrgyz Republic,"Proportion of Employed Population below $1.90 PPP a Day, Total",0.3,%,2018,1.1.1,KGZ,KGZ
Kyrgyz Republic,Growth Rates of Household Expenditure or Income per Capita,0.8,%,2012-2017,10.1.1,KGZ,KGZ
Kyrgyz Republic,Growth Rates of Household Expenditure or Income per Capita among the Bottom 40% of the Population,0.9,%,2012-2017,10.1.1,KGZ,KGZ
Kyrgyz Republic,Average Annual Mean of Particulate Matter of 2.5 Microns in Diameter or Smaller (PM2.5) Concentration Levels in Urban Areas ,17.4,migrogram/m3,2016,11.6.2,KGZ,KGZ
Kyrgyz Republic,"Material Footprint, Million Metric Tons",52.3,,2017,12.2.1,KGZ,KGZ
Kyrgyz Republic,"Material Footprint, Per Capita",8.6,,2017,12.2.1,KGZ,KGZ
Kyrgyz Republic,"Domestic Material Consumption, Million Metric Tons",50.6,,2017,12.2.2,KGZ,KGZ
Kyrgyz Republic,"Domestic Material Consumption, Per Capita",8.4,,2017,12.2.2,KGZ,KGZ
Kyrgyz Republic,Coverage of Protected Areas in Relation to Marine Areas,,%,,14.5.1,KGZ,KGZ
Kyrgyz Republic,Forest Area as a Proportion of Total Land Area,3.3,%,2015,15.1.1,KGZ,KGZ
Kyrgyz Republic,Proportion of Children under 5 Years of Age Whose Births Have Been Registered with a Civil Authority,97.7,%,2014,16.9.1,KGZ,KGZ
Kyrgyz Republic,Volume of Remittances in United States Dollars as a Proportion of Total GDP,32.9,%,2017,17.3.2,KGZ,KGZ
Kyrgyz Republic,Debt Service as a Percentage of Exports of Goods and Services,6.1,%,2017,17.4.1,KGZ,KGZ
Kyrgyz Republic,Prevalence of Undernourishment,6.5,%,2015-2017,2.1.1,KGZ,KGZ
Kyrgyz Republic,Prevalence of Stunting among Children under 5 Years of Age,12.9,%,2014,2.2.1,KGZ,KGZ
Kyrgyz Republic,Prevalence of Malnutrition (Overweight) among Children under 5 Years of Age,7,%,2014,2.2.2,KGZ,KGZ
Kyrgyz Republic,Prevalence of Malnutrition (Wasting) among Children under 5 Years of Age,2.8,%,2014,2.2.2,KGZ,KGZ
Kyrgyz Republic,Maternal Mortality Ratio,76,"per 100,000 live births",2015,3.1.1,KGZ,KGZ
Kyrgyz Republic,Under-5 Mortality Rate,20,"per 1,000 live births",2017,3.2.1,KGZ,KGZ
Kyrgyz Republic,Neonatal Mortality Rate,11,"per 1,000 live births",2017,3.2.2,KGZ,KGZ
Kyrgyz Republic,Tuberculosis Incidence,144,"per 100,000 population",2017,3.3.2,KGZ,KGZ
Kyrgyz Republic,"Mortality Rate Attributed to Cardiovascular Disease, Cancer, Diabetes, or Chronic Respiratory Disease",24.9,%,2016,3.4.1,KGZ,KGZ
Kyrgyz Republic,"Participation Rate in Organized Learning (1 year before the official primary entry age), Female",96.3,%,2017,4.2.2,KGZ,KGZ
Kyrgyz Republic,"Participation Rate in Organized Learning (1 year before the official primary entry age), Male",94.5,%,2017,4.2.2,KGZ,KGZ
